
2017/06/16, 18:04:21, 161, 12, 20, 20, 0.07, 6.96, 52.55, 72.37, 25.44
2017/06/16, 18:04:21, 162, 12, 21, 21, 0.08, 7.89, 52.29, 72.31, 25.47
2017/06/16, 18:04:22, 163, 12, 21, 21, 0.08, 6.96, 52.29, 72.31, 25.50
2017/06/16, 18:04:22, 164, 12, 21, 21, 0.08, 6.96, 52.29, 72.37, 25.47
2017/06/16, 18:04:23, 165, 11, 21, 21, 0.08, 7.89, 52.04, 72.25, 25.47
2017/06/16, 18:04:24, 166, 11, 21, 21, 0.08, 7.89, 52.04, 72.31, 25.47
2017/06/16, 18:04:24, 167, 11, 21, 21, 0.08, 6.10, 51.79, 72.37, 25.47
2017/06/16, 18:04:25, 168, 11, 21, 22, 0.08, 7.89, 51.53, 72.37, 25.47
2017/06/16, 18:04:26, 169, 11, 21, 22, 0.08, 6.10, 51.53, 72.31, 25.44
2017/06/16, 18:04:26, 170, 11, 21, 22, 0.08, 8.90, 51.53, 72.25, 25.44
2017/06/16, 18:04:27, 171, 10, 18, 19, 0.08, 6.96, 51.53, 72.37, 25.44
2017/06/16, 18:04:27, 172, 10, 18, 19, 0.08, 7.89, 51.53, 72.31, 25.47
2017/06/16, 18:04:28, 173, 10, 17, 18, 0.08, 6.10, 51.28, 72.19, 25.47
2017/06/16, 18:04:29, 174, 10, 17, 18, 0.08, 5.31, 51.28, 72.12, 25.47
2017/06/16, 18:04:29, 175, 10, 17, 18, 0.08, 8.90, 51.28, 72.25, 25.47
2017/06/16, 18:04:30, 176, 11, 16, 17, 0.08, 6.96, 51.03, 72.25, 25.47
2017/06/16, 18:04:31, 177, 11, 16, 17, 0.08, 6.96, 51.03, 72.31, 25.44
2017/06/16, 18:04:31, 178, 11, 16, 17, 0.08, 6.10, 51.03, 72.25, 25.47
2017/06/16, 18:04:32, 179, 12, 18, 19, 0.08, 6.10, 51.03, 72.31, 25.47
2017/06/16, 18:04:32, 180, 12, 18, 19, 0.08, 7.89, 50.78, 72.37, 25.47
2017/06/16, 18:04:33, 181, 12, 18, 19, 0.08, 7.89, 50.54, 72.19, 25.47
2017/06/16, 18:04:34, 182, 13, 20, 20, 0.08, 6.10, 50.54, 72.19, 25.44
2017/06/16, 18:04:34, 183, 13, 20, 20, 0.08, 7.89, 50.54, 72.12, 25.47
2017/06/16, 18:04:35, 184, 13, 20, 20, 0.08, 7.89, 50.54, 72.25, 25.47
2017/06/16, 18:04:36, 185, 12, 20, 21, 0.08, 6.96, 50.54, 72.12, 25.47
2017/06/16, 18:04:36, 186, 12, 20, 21, 0.08, 7.89, 50.29, 72.12, 25.47
2017/06/16, 18:04:37, 187, 13, 20, 21, 0.08, 7.89, 50.29, 72.31, 25.47
2017/06/16, 18:04:38, 188, 13, 20, 21, 0.08, 6.10, 50.54, 72.19, 25.47
2017/06/16, 18:04:38, 189, 13, 20, 21, 0.08, 6.96, 50.29, 72.12, 25.44
2017/06/16, 18:04:39, 190, 10, 20, 20, 0.08, 6.10, 50.29, 72.19, 25.47
2017/06/16, 18:04:39, 191, 10, 20, 20, 0.08, 6.10, 50.29, 72.19, 25.47
2017/06/16, 18:04:40, 192, 10, 20, 20, 0.08, 6.10, 49.80, 72.19, 25.44
2017/06/16, 18:04:41, 193, 8, 18, 19, 0.08, 6.96, 49.80, 72.19, 25.47
2017/06/16, 18:04:41, 194, 8, 18, 19, 0.08, 5.31, 49.80, 72.25, 25.44
2017/06/16, 18:04:42, 195, 8, 18, 19, 0.08, 6.96, 49.56, 72.12, 25.44
2017/06/16, 18:04:43, 196, 7, 17, 18, 0.08, 7.89, 49.56, 72.19, 25.44
2017/06/16, 18:04:43, 197, 7, 17, 18, 0.08, 6.10, 49.80, 72.25, 25.44
2017/06/16, 18:04:44, 198, 7, 17, 18, 0.08, 6.96, 49.80, 72.19, 25.44
2017/06/16, 18:04:44, 199, 7, 16, 17, 0.08, 7.89, 49.56, 72.19, 25.47
2017/06/16, 18:04:45, 200, 7, 16, 17, 0.08, 6.96, 49.56, 72.00, 25.44
2017/06/16, 18:04:46, 201, 7, 16, 17, 0.08, 5.31, 49.56, 72.19, 25.47
2017/06/16, 18:04:46, 202, 7, 16, 18, 0.08, 5.31, 49.31, 72.12, 25.44
2017/06/16, 18:04:47, 203, 7, 16, 18, 0.08, 6.96, 49.31, 72.12, 25.47
2017/06/16, 18:04:48, 204, 8, 16, 18, 0.08, 6.96, 49.31, 72.12, 25.44
2017/06/16, 18:04:48, 205, 8, 16, 18, 0.08, 6.96, 49.07, 72.12, 25.44
2017/06/16, 18:04:49, 206, 8, 16, 18, 0.08, 5.31, 49.07, 72.12, 25.47
2017/06/16, 18:04:49, 207, 9, 16, 17, 0.08, 6.10, 49.07, 72.06, 25.47
2017/06/16, 18:04:50, 208, 9, 16, 17, 0.08, 5.31, 48.83, 72.12, 25.47
2017/06/16, 18:04:51, 209, 9, 16, 17, 0.08, 5.31, 48.83, 72.12, 25.44
2017/06/16, 18:04:51, 210, 9, 15, 16, 0.08, 6.96, 49.07, 72.19, 25.47
2017/06/16, 18:04:52, 211, 9, 15, 16, 0.08, 6.96, 48.83, 72.12, 25.47
2017/06/16, 18:04:53, 212, 9, 15, 16, 0.08, 6.10, 48.83, 72.06, 25.44
2017/06/16, 18:04:53, 213, 9, 15, 15, 0.08, 6.96, 48.83, 72.12, 25.44
2017/06/16, 18:04:54, 214, 9, 15, 15, 0.08, 6.10, 48.83, 72.12, 25.47
2017/06/16, 18:04:55, 215, 9, 15, 15, 0.08, 4.60, 48.83, 72.12, 25.47
2017/06/16, 18:04:55, 216, 9, 16, 16, 0.08, 6.96, 48.59, 72.00, 25.50
2017/06/16, 18:04:56, 217, 9, 16, 16, 0.08, 5.31, 48.59, 72.06, 25.50
2017/06/16, 18:04:56, 218, 11, 18, 18, 0.08, 6.10, 48.35, 72.06, 25.44
2017/06/16, 18:04:57, 219, 11, 18, 18, 0.08, 6.10, 48.35, 72.12, 25.47
2017/06/16, 18:04:58, 220, 11, 18, 18, 0.08, 6.96, 48.35, 72.12, 25.47
2017/06/16, 18:04:58, 221, 11, 18, 18, 0.08, 6.10, 48.35, 72.06, 25.47
2017/06/16, 18:04:59, 222, 11, 18, 18, 0.08, 6.10, 48.35, 72.12, 25.47
2017/06/16, 18:05:00, 223, 11, 18, 18, 0.08, 6.96, 48.35, 72.00, 25.47
2017/06/16, 18:05:00, 224, 12, 18, 19, 0.08, 6.10, 48.35, 72.06, 25.47
2017/06/16, 18:05:01, 225, 12, 18, 19, 0.08, 6.10, 48.35, 72.00, 25.47
2017/06/16, 18:05:01, 226, 12, 18, 19, 0.08, 5.31, 48.11, 72.06, 25.50
2017/06/16, 18:05:02, 227, 11, 18, 19, 0.08, 6.96, 48.11, 72.06, 25.47
2017/06/16, 18:05:03, 228, 11, 18, 19, 0.08, 6.96, 48.11, 72.06, 25.47
2017/06/16, 18:05:03, 229, 11, 18, 19, 0.08, 5.31, 48.11, 72.00, 25.50
2017/06/16, 18:05:04, 230, 10, 18, 19, 0.08, 5.31, 48.11, 72.06, 25.47
2017/06/16, 18:05:05, 231, 10, 18, 19, 0.08, 6.96, 47.87, 72.12, 25.47
2017/06/16, 18:05:05, 232, 10, 18, 19, 0.08, 4.60, 48.11, 72.06, 25.47
2017/06/16, 18:05:06, 233, 10, 18, 18, 0.08, 6.10, 48.11, 71.94, 25.50
2017/06/16, 18:05:06, 234, 10, 18, 18, 0.09, 7.89, 47.87, 72.06, 25.47
2017/06/16, 18:05:07, 235, 9, 18, 18, 0.09, 6.10, 47.87, 72.00, 25.47
2017/06/16, 18:05:08, 236, 9, 18, 18, 0.09, 6.96, 47.87, 72.06, 25.44
2017/06/16, 18:05:08, 237, 9, 18, 18, 0.09, 6.10, 47.87, 72.00, 25.47
2017/06/16, 18:05:09, 238, 8, 17, 17, 0.09, 6.10, 47.87, 72.00, 25.44
